model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
PC3-12800 Apogee GT Blazer 2x1GB,DIMM,Unbuffered,non-ECC,1 GiB,,,1.6V,PC3-12800,7-7-7-18,,Micron,,Micron D9GTR (BY-187E),N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
PC3-14400 Apogee GT Blazer 2x1GB,DIMM,Unbuffered,non-ECC,1 GiB,,,2.1,PC3-14400,8-8-8-24,,Micron,,Micron D9GTR (BY-187E),N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
PC3-15000 Apogee GT 3x2GB,DIMM,Unbuffered,non-ECC,2 GiB,,,1.5V,PC3-15000,9-9-9-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
PC3-16000 Apogee GT Blazer 2x1GB,DIMM,Unbuffered,non-ECC,1 GiB,,,2.1,PC3-16000,9-8-8-24,,Micron,,Micron D9GTR (BY-187E),N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
