model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
D3XM12081XH12AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12081XH12AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12081XL12AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12081XH10AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12081XH10AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12081XL10AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12081XL10AA,SODIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XH18AC,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1066 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12082XH15AB ,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1333 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XH15AB ,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XL15AB,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12082XH12AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XH12AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XL12AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12082XH10AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XH10AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XM12082XL10AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3XS12082XL10AA,SODIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28081XH18AB,DIMM,Unbuffered,ECC,1 GiByte,"1Rx8, 8 ICs",1 GiBit,1.5v,DDR3-1066 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28081XH15AA,DIMM,Unbuffered,ECC,1 GiByte,"1Rx8, 8 ICs",1 GiBit,1.5v,DDR3-1333 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28081XH12AA,DIMM,Unbuffered,ECC,1 GiByte,"1Rx8, 8 ICs",1 GiBit,1.5v,DDR3-1600 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28082XH18AB,DIMM,Unbuffered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1066 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28082XH15AA,DIMM,Unbuffered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1333 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP28082XH12AA,DIMM,Unbuffered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1600 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56081XH12AA,DIMM,Unbuffered,ECC,2 GiByte,"1Rx8, 8 ICs",2 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56081XL12AA,DIMM,Unbuffered,ECC,2 GiByte,"1Rx8, 8 ICs",2 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP56081XH10AA,DIMM,Unbuffered,ECC,2 GiByte,"1Rx8, 8 ICs",2 GiBit,1.5v,DDR3-1866 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP56081XL12AA,DIMM,Unbuffered,ECC,2 GiByte,"1Rx8, 8 ICs",2 GiBit,1.35v/1.5v,DDR3-1866 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56082XH15AB,DIMM,Unbuffered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56082XL15AB,DIMM,Unbuffered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.35v/1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56082XH12AA,DIMM,Unbuffered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES56082XL12AA,DIMM,Unbuffered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XH15AB,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XL15AB,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XH12AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XL12AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EM12081XH10AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XH10AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EM12081XL10AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12081XL10AA,DIMM,Unbuffered,ECC,4 GiByte,"1Rx8, 8 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XH15AB,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XL15AB,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1333 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XH12AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XL12AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1600 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EM12082XH10AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XH10AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EM12082XL10AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Micron,Micron,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3ES12082XL10AA,DIMM,Unbuffered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.35v/1.5v,DDR3-1866 ,,,Samsung,Samsung,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EI1G082XL12AB,DIMM,Unbuffered,ECC,16 GiByte,"2Rx8, 16 ICs",8 GiBit,1.35v/1.5v,DDR3-1600 ,,,ISSI,,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3EP1G082XL12AB,DIMM,Unbuffered,ECC,16 GiByte,"2Rx8, 16 ICs",8 GiBit,1.35v/1.5v,DDR3-1600 ,,,ProMOS,ProMOS,,N/A,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH28082XH18AB,DIMM,Registered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1066,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH28082XH15AA,DIMM,Registered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1333,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH28082XH12AA,DIMM,Registered,ECC,2 GiByte,"2Rx8, 16 ICs",1 GiBit,1.5v,DDR3-1600,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH56082XH18AB,DIMM,Registered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.5v,DDR3-1066,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH56082XH15AA,DIMM,Registered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.5v,DDR3-1333,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RH56082XH12AA,DIMM,Registered,ECC,4 GiByte,"2Rx8, 16 ICs",2 GiBit,1.5v,DDR3-1600,,,hynix/SK hynix,hynix/SK hynix,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RS12082XH18AC,DIMM,Registered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1066,,,Samsung,Samsung,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RS12082XH15AB,DIMM,Registered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1333,,,Samsung,Samsung,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
D3RS12082XH12AA,DIMM,Registered,ECC,8 GiByte,"2Rx8, 16 ICs",4 GiBit,1.5v,DDR3-1600,,,Samsung,Samsung,,,,,,DSL Tech: https://www.dsltech.com.tw/products/ddr3-sram/
