model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
DDR3-1333 EP3001A (1x2GB),DIMM,Unbuffered,non-ECC,,,,1.5V,DDR3-1333,9-9-9-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-1333 Rippler EP3002A (2x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.5V,DDR3-1333,9-9-9-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-1333 Rippler EP3003A (3x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.5V,DDR3-1333,9-9-9-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
"DDR3-1600 ERS303XW (2x4GB), ERS303XB (2x4GB)",DIMM,Unbuffered,non-ECC,4 GiB,,,1.5V,DDR3-1600,9-9-9-24,,hynix/SK hynix,,hynix/SK hynix H5TQ2G83CFR-PBC,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-1600 Red Culvert E30104A (3x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.65v,DDR3-1600,6-9-8-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-1600 Red Culvert EB3102A (2x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.65v,DDR3-1600,6-8-7-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-1600 VX E30109A (2x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.65v,DDR3-1600,6-8-6-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
DDR3-2000 VX (2x2GB),DIMM,Unbuffered,non-ECC,2 GiB,,,1.65v,DDR3-2000,7-10-9-24,,Powerchip,,,N/A,,,,https://web.archive.org/web/20160515160658/http://ramlist.i4memory.com:80/ddr3/
