model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
P32M648HHC-6A,DIMM,Unbuffered,non-ECC,256 MByte,"1Rx8, 8 ICs",256 Mbit,,PC2700,,,Micron,SpecTek,Micron/SpecTek AES80032VMCTW-6A,N/A,,,Micron P/N unknown,https://asset.msi.com/file/test_report/TR10_149.pdf MSI QVL [PDF]
P64M6416HHB-6A,DIMM,Unbuffered,non-ECC,512 MByte,,,,PC2700,,,Micron,SpecTek,Micron/SpecTek AHS40064VMBTW-6A,N/A,,,Micron P/N unknown,https://asset.msi.com/file/test_report/TR10_149.pdf MSI QVL [PDF]
