"model","mdtyp","rgtyp","errcd","mdcap","orgzn","iccap","icvlt","rtdsp","tming","icpkg","icmfg","icbnd","icmdl","rgvnd","flvnd","mpmic","pcvnd","notes","insrc"
"XLR8 Gaming Mako MD32GK2D5620042MXR","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.3v (XMP)","DDR5-6200 (XMP)","42-42-42-88 2T",,"SK hynix","SK hynix","H5CG48MEBDX014 (M-die)","N/A","Montage Technology STA5207461","Richtek, markings 0D=8J 20H",,,"Tom's Hardware: https://www.tomshardware.com/reviews/pny-xlr8-gaming-mako-ddr5-6200-c42-review"
"MD32GK2D5600040MXRGB","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.3v","DDR5-6000 (OC) DDR5-4800 (Base)","40-40-40-77",,"SK hynix","SK hynix",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"MD16GSD5600040MXRGB","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.3v","DDR5-6000 (OC) DDR5-4800 (Base)","40-40-40-77",,"SK hynix","SK hynix",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"MD32GK2D5600040MXR","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.3v","DDR5-6000 (OC) DDR5-4800 (Base)","40-40-40-77",,"SK hynix","SK hynix",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"MD16GSD5600040MXR","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.3v","DDR5-6000 (OC) DDR5-4800 (Base)","40-40-40-77",,"SK hynix","SK hynix",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
