"model","mdtyp","rgtyp","errcd","mdcap","orgzn","iccap","icvlt","rtdsp","tming","icpkg","icmfg","icbnd","icmdl","rgvnd","flvnd","mpmic","pcvnd","notes","insrc"
"GESW532GB6600C38ADC","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.35v","DDR5-6600 (OC) DDR5-4800 (Base)","38-40-40-82",,"SK hynix","SK hynix",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"GOSG532GB5600C38ADC","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.25v","DDR5-5600 (OC) DDR5-4800 (Base)","38-44-44-84",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"GAOSG532GB5600C46DC","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.1v","DDR5-5600 (OC) DDR5-4800 (Base)","46-46-46-90",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"GOSG532GB5200C34ADC","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.25v","DDR5-5200 (OC) DDR5-4800 (Base)","34-38-38-78",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"GAOSR532GB5200C42DC","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.1v","DDR5-5200 (OC) DDR5-5200 (Base)","42-42-42-84",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
