"model","mdtyp","rgtyp","errcd","mdcap","orgzn","iccap","icvlt","rtdsp","tming","icpkg","icmfg","icbnd","icmdl","rgvnd","flvnd","mpmic","pcvnd","notes","insrc"
"HDH2OJ3-H28","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.25v","DDR5-6000 (OC) DDR5-4800 (Base)","38-38-38-78",,"SK hynix","SK hynix","M-die","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"HLG4KL1-CE6UEF-EKAG122","DIMM","Unbuffered","non-ECC","8 GiByte","1Rx16","16 Gibit","1.1v","DDR5-5200 (OC) DDR5-5200 (Base)","42-42-42-84",,,,,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"KM-LD5-5200-16GS","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.1v","DDR5-5200 (OC) DDR5-5200 (Base)","42-42-42-84",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"KM-LD5-4800-16GS","DIMM","Unbuffered","non-ECC","16 GiByte","1Rx8","16 Gibit","1.1v","DDR5-4800 (OC) DDR5-4800 (Base)","40-40-40-77",,"Micron","Micron/SpecTek","A","N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
