"model","mdtyp","rgtyp","errcd","mdcap","orgzn","iccap","icvlt","rtdsp","tming","icpkg","icmfg","icbnd","icmdl","rgvnd","flvnd","mpmic","pcvnd","notes","insrc"
"M323R1GB4BB0-CQKOD","DIMM","Unbuffered","non-ECC","8 GByte","1Rx16","16 Gbit",,"DDR5-4800",,,"Samsung","Samsung","K4RAH165VB-BCQK (B-die)","N/A",,"Renesas B0","Raw card: C0","Intel's unit date code: 2137","Tom's Hardware: https://www.tomshardware.com/news/intel-ddr5-4800-ram-alder-lake-cpus"
"M323R1GB4BB0-CQKOD","DIMM","Unbuffered","non-ECC","16 GByte","1Rx8","16 Gbit",,"DDR5-4800",,,"Samsung","Samsung","K4RAH086VB-BCQK (B-die)","N/A",,"Renesas B0","Raw card: A0","Intel's unit date code: 2137","Tom's Hardware: https://www.tomshardware.com/news/intel-ddr5-4800-ram-alder-lake-cpus"
"M323R4GA3BB0-CQKOD","DIMM","Unbuffered","non-ECC","32 GByte","2Rx8","16 Gbit",,"DDR5-4800",,,"Samsung","Samsung","K4RAH086VB-BCQK (B-die)","N/A",,"Renesas B0","Raw card: B0","Intel's unit date code: 2137","Tom's Hardware: https://www.tomshardware.com/news/intel-ddr5-4800-ram-alder-lake-cpus"
"M323R1GB4BB0-CQKPN","DIMM","Unbuffered","non-ECC","8 GiByte","1Rx16","16 Gibit","1.1v","DDR5-4800 (OC) DDR5-4800 (Base)","40-40-40-77",,"Samsung","Samsung",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
"M323R4GA3BB0-CQKOD","DIMM","Unbuffered","non-ECC","32 GiByte","2Rx8","16 Gibit","1.1v","DDR5-4800 (OC) DDR5-4800 (Base)","40-40-40-77",,"Samsung","Samsung",,"N/A",,,,,"Gigabyte Z790 AORUS MASTER QVL: https://www.gigabyte.com/Motherboard/Z790-AORUS-MASTER-rev-10/support#support-memsup"
