model,devtp,pconn,wconn,protp,prosp,provn,promd,memsp,membr,memvn,memmd,flisp,flibr,flivn,flimd,stkos,othic,othsp,notes,insrc
GR3399-V1.4 Gf (MXM3.0) 2GB,System on Module,MXM3.0 Card-edge connector,N/A,System on Chip,2x Cortex-A72 ARMv8 + 4x Cortex-A53 ARMv8 + 2x Cortex-M0 + ARM Mali-T864 GPU,Rockchip,"RK3399 (SBETPT288, Date: 1921; Week 21, 2019)",4x DDR3 SDRAM 4 Gbit x16,Samsung,Samsung,K484G1646E-BCMA,8 GByte eMMC,Samsung,Samsung,KLM8G1GETF,N/A,Rockchip RK808 PMIC,,This is the module itself not including the carrier board/development kit,"CrazyblocksTechnologies Computer Laboratories, Rockchip (SoC specifications) http://opensource.rock-chips.com/wiki_RK3399"
