model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
Xtreem PC3200 BH-5 (2.0-2-2-5-1T) TXDR512M400HC2,DIMM,Unbuffered,non-ECC,512MByte,,,,PC3200,2.0-2-2-5-1T,,Winbond,,Winbond UTT/BH-5,N/A,,Brainpower PCB,Capacity from part number,https://web.archive.org/web/20160530022939/http://ramlist.i4memory.com/ddr/ i4memory RAM List
Xtreem PC4000 BH-5 (2.0-2-2-5-1T) TXDR512M400C2,DIMM,Unbuffered,non-ECC,512MByte,,,,PC4000,2.0-2-2-5-1T,,Winbond,,Winbond UTT/BH-5,N/A,,Brainpower PCB,Capacity from part number,https://web.archive.org/web/20160530022939/http://ramlist.i4memory.com/ddr/ i4memory RAM List
Xtreem PC4000 (3.0-3-3-8-1T) TXDR1024M500HC3,DIMM,Unbuffered,non-ECC,1GByte,,,,PC4000,3.0-3-3-8-1T,,Micron,,"Micron -5B D, Micron -5B F",N/A,,Brainpower PCB,Capacity from part number,https://web.archive.org/web/20160530022939/http://ramlist.i4memory.com/ddr/ i4memory RAM List
Xtreem PC4000 (3.0-4-4-8-1T) TXDR1024M500HC3,DIMM,Unbuffered,non-ECC,1GByte,,,,PC4000,3.0-4-4-8-1T,,Samsung,,Samsung UCCC,N/A,,Brainpower PCB,Capacity from part number,https://web.archive.org/web/20160530022939/http://ramlist.i4memory.com/ddr/ i4memory RAM List
ASTAK PC4800 (3.0-4-4-8-1T),DIMM,Unbuffered,non-ECC,,,,,PC4800,3.0-4-4-8-1T,,Samsung,,Samsung TCCD,N/A,,Brainpower PCB,,https://web.archive.org/web/20160530022939/http://ramlist.i4memory.com/ddr/ i4memory RAM List
