model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
M393A2G40EB1-CRC,DIMM,Registered,ECC,16 GiByte,"2Rx4, 36 ICs, Single-die package",4 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung E-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2G40EB2-CTD,DIMM,Registered,ECC,16 GiByte,"2Rx4, 36 ICs, Single-die package",4 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung E-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K40BB0-CPB,DIMM,Registered,ECC,16 GiByte,"1Rx4, 18 ICs, Single-die package",8 Gbit,1.2 V,2133 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K40BB1-CRC,DIMM,Registered,ECC,16 GiByte,"1Rx4, 18 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K40BB2-CTD,DIMM,Registered,ECC,16 GiByte,"1Rx4, 18 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K40CB1-CRC,DIMM,Registered,ECC,16 GiByte,"1Rx4, 18 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K40CB2-CTD,DIMM,Registered,ECC,16 GiByte,"1Rx4, 18 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K43BB1-CPB,DIMM,Registered,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2133 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K43BB1-CRC,DIMM,Registered,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K43BB1-CTD,DIMM,Registered,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K43CB1-CRC,DIMM,Registered,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A2K43CB2-CTD,DIMM,Registered,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A4K40BB0-CPB,DIMM,Registered,ECC,32 GiByte,"2Rx4, 36 ICs, Single-die package",8 Gbit,1.2 V,2133 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A4K40BB1-CRC,DIMM,Registered,ECC,32 GiByte,"2Rx4, 36 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A4K40BB2-CTD,DIMM,Registered,ECC,32 GiByte,"2Rx4, 36 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A4K40CB1-CRC,DIMM,Registered,ECC,32 GiByte,"2Rx4, 36 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A4K40CB2-CTD,DIMM,Registered,ECC,32 GiByte,"2Rx4, 36 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung C-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A8K40B21-CRB,DIMM,Registered,ECC,64 GiByte,"4Rx4, 36 ICs, Dual-die package",8 Gbit x 2 dies,1.2 V,2133 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A8K40B21-CTC,DIMM,Registered,ECC,64 GiByte,"4Rx4, 36 ICs, Dual-die package",8 Gbit x 2 dies,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393A8K40B22-CWD,DIMM,Registered,ECC,64 GiByte,"4Rx4, 36 ICs, Dual-die package",8 Gbit x 2 dies,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393AAK40B41-CTC,DIMM,Registered,ECC,128 GiByte,"8Rx4, 36 ICs, Quad-die package",8 Gbit x 4 dies,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M393AAK40B42-CWD,DIMM,Registered,ECC,128 GiByte,"8Rx4, 36 ICs, Quad-die package",8 Gbit x 4 dies,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M474A1G43DB0-CPB,SODIMM,N/A,ECC,8 GiByte,"2Rx8, 18 ICs, Single-die package",4 Gbit,1.2 V,2133 MT/s,,,Samsung,Samsung,Samsung D-die (from part number),N/A,,Samsung (presumed),"EOL, last checked: September 14, 2022","Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M474A1G43DB1-CRC,SODIMM,N/A,ECC,8 GiByte,"2Rx8, 18 ICs, Single-die package",4 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung D-die (from part number),N/A,,Samsung (presumed),"EOL, last checked: September 14, 2022","Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M474A2K43BB1-CRC,SODIMM,N/A,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2400 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),N/A,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
M474A2K43BB1-CTD,SODIMM,N/A,ECC,16 GiByte,"2Rx8, 18 ICs, Single-die package",8 Gbit,1.2 V,2666 MT/s,,,Samsung,Samsung,Samsung B-die (from part number),N/A,,Samsung (presumed),,"Samsung Semiconductor website: https://semiconductor.samsung.com/dram/module/ Information from exported table as of September 14, 2022"
