model,gpvnd,gpmdl,bustp,vidcn,memtp,memtc,membw,membs,memog,memiv,memib,memic,memim,memip,othic,htsnk,notes,insrc
GT10C0,Zhaoxin Glenfly,Arise-GT10C0,"PCIe x16, unknown version","1x VGA, 1x HDMI",,2 GByte,,,4 ICs,Samsung,Samsung,4 Gbit,,,,Heatsink with fan,,Tom's Hardware; Hoki on Bilibili https://www.tomshardware.com/news/zhaoxin-glenfly-gt10C0-gpu
