model,mdtyp,rgtyp,errcd,mdcap,orgzn,iccap,icvlt,rtdsp,tming,icpkg,icmfg,icbnd,icmdl,rgvnd,flvnd,pcvnd,notes,insrc
DDR2-533 / DDR2-533 Value 8D221B-ED,DIMM,Unbuffered,non-ECC,,,,,DDR2-533,4.0-X-X-X,,Elpida,Possibly relabeled as M.tec,Elpida ??-5C-E,N/A,,Brainpower PCB,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
DDR2-533 / DDR2-533 Value 8D22JB-ED,DIMM,Unbuffered,non-ECC,,,,,DDR2-533,4.0-X-X-X,,Elpida,Possibly relabeled as M.tec,Elpida ??-5C-E,N/A,,,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
DDR2-533 / DDR2-533 Value 8D22JB-ED Model#: 8D22JB5-E3T,DIMM,Unbuffered,non-ECC,,,,,DDR2-533,4.0-X-X-X,,Elpida,Possibly relabeled as M.tec,Elpida AB-5C-E,N/A,,,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
DDR2-667 645M65MB5190499,DIMM,Unbuffered,non-ECC,,,,,DDR2-667,5.0-X-X-X,,Powerchip,Possibly relabeled as M.tec,,N/A,,,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
DDR2-800 Twister 8DP25JK5MTEWP,DIMM,Unbuffered,non-ECC,,,,,DDR2-800,5.0-X-X-X,,Elpida,,Elpida ??-6E-E,N/A,,,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
PC2-6800 Twister X 8D-29JK5LHLWP,DIMM,Unbuffered,non-ECC,,,,,PC2-6800,5.0-X-X-X,,hynix,,hynix FP-S5,N/A,,,,https://web.archive.org/web/20160322194238/http://ramlist.i4memory.com/ddr2/ i4memory RAM List
